BOROUGH;NEIGHBORHOOD;BUILDING CLASS CATEGORY;TAX CLASS AT PRESENT;BLOCK;LOT;EASEMENT;BUILDING CLASS AT PRESENT;ADDRESS;APARTMENT NUMBER;ZIP CODE;RESIDENTIAL UNITS;COMMERCIAL UNITS;TOTAL UNITS;LAND SQUARE FEET;GROSS SQUARE FEET;YEAR BUILT;TAX CLASS AT TIME OF SALE;BUILDING CLASS AT TIME OF SALE;PRICE;SALE DATE
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 11G;;11432;;;;;;1969;2;D4;228 000;27.03.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 12T;;11432;;;;;;1969;2;D4;220 000;15.03.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 12V;;11432;;;;;;1969;2;D4;225 000;09.03.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 14S;;11432;;;;;;1969;2;D4;301 000;17.10.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 16R;;11432;;;;;;1969;2;D4;175 000;23.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 1V;;11432;;;;;;1969;2;D4;220 000;23.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 2J;;11432;;;;;;1969;2;D4;190 050;25.07.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 5X;;11432;;;;;;1969;2;D4;0;28.10.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 8D;;11432;;;;;;1969;2;D4;200 000;07.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;175-20 WEXFORD TERRACE, 9R;;11432;;;;;;1969;2;D4;250 000;29.12.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9835;3;;D4;17520 WEXFORD TERRACE, 6R;;11432;;;;;;1969;2;D4;222 000;01.11.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9836;22;;D4;164-20 HIGHLAND AVE, 8J;;11432;;;;;;1958;2;D4;130 000;29.11.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9836;22;;D4;164-20 HIGHLAND AVENUE, 4H;;11432;;;;;;1958;2;D4;125 000;28.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9836;22;;D4;164-20 HIGHLAND AVENUE, 7J;;11432;;;;;;1958;2;D4;129 000;23.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9837;44;;D4;87-15 165TH STREET, 2E;;11432;;;;;;1958;2;D4;0;07.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9837;44;;D4;87-15 165TH STREET, 5E;;11432;;;;;;1958;2;D4;145 000;17.05.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9837;44;;D4;87-15 165TH STREET, 5H;;11432;;;;;;1958;2;D4;115 000;20.06.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9837;44;;D4;87-15 165TH STREET, 6F;;11432;;;;;;1958;2;D4;150 000;28.03.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9837;80;;D4;165-20 HIGHLAND AVENUE, 202;;11432;;;;;;1940;2;D4;355 000;25.10.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9837;80;;D4;165-20 HIGHLAND AVENUE, 303;;11432;;;;;;1940;2;D4;170 000;24.04.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9838;89;;D4;87-05 166 STREET, 2C;;11432;;;;;;1963;2;D4;142 500;25.01.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9838;89;;D4;87-05 166TH STREET, 2C;;11432;;;;;;1963;2;D4;120 000;19.01.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9838;89;;D4;87-05 166TH STREET, 4H;;11432;;;;;;1963;2;D4;110 000;21.12.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9838;89;;D4;87-05 166TH STREET, 5G;;11432;;;;;;1963;2;D4;200 000;19.12.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9842;76;;D4;8714 HOMELAWN STREET, 1F;;11432;;;;;;1927;2;D4;1;09.01.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9842;76;;D4;8727 169TH STREET, 4B;;11432;;;;;;1927;2;D4;140 000;21.06.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9843;19;;D4;170-40 HIGHLAND AVENUE, 402;;11432;;;;;;1940;2;D4;252 993;23.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9843;19;;D4;170-40 HIGHLAND AVENUE, 601;;11432;;;;;;1940;2;D4;178 000;23.08.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9843;19;;D4;170-40 HIGHLAND AVENUE, 607;;11432;;;;;;1940;2;D4;174 000;02.09.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9845;27;;D4;172-70 HIGHLAND AVE, 3R;;11432;;;;;;1958;2;D4;180 000;03.05.2023
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9845;27;;D4;172-70 HIGHLAND AVENUE, 3J;;11432;;;;;;1958;2;D4;370 000;04.11.2022
4;JAMAICA;10 COOPS - ELEVATOR APARTMENTS;2;9845;27;;D4;172-70 HIGHLAND AVENUE, 9S;;11432;;;;;;1958;2;D4;0;14.12.2022
4;JAMAICA;11 SPECIAL CONDO BILLING LOTS;2;9998;1101;;RR;148- 10 ARCHER AVENUE, 1;1;11435;35;0;35;18 300;29 365;2018;2;RR;0;27.10.2022
4;JAMAICA;11 SPECIAL CONDO BILLING LOTS;2;9998;1104;;RR;148- 10 ARCHER AVENUE, 4;4;11435;35;0;35;18 300;29 731;2018;2;RR;0;27.10.2022
4;JAMAICA;11 SPECIAL CONDO BILLING LOTS;2;9998;1105;;RR;148- 10 ARCHER AVENUE, 5;5;11435;34;0;34;18 300;29 143;2018;2;RR;0;27.10.2022
4;JAMAICA;11 SPECIAL CONDO BILLING LOTS;2;10030;1001;;RR;97-04 SUTPHIN BOULEVARD, 1;1;10030;174;0;174;15 000;128 728;1970;2;RR;5 978 610;30.03.2023
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9681;1101;;R4;148-36 89TH AVENUE, 1A;1A;11435;1;;1;;;2018;2;R4;216 505;16.11.2022
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9681;1103;;R4;148-36 89TH AVENUE, 2B;2B;11435;1;;1;;;2018;2;R4;319 410;26.04.2023
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9681;1104;;R4;148-36 89TH AVENUE, 2C;2C;11435;1;;1;;;2018;2;R4;300 000;21.11.2022
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9681;1107;;R4;148-36 89TH AVENUE, 3B;3B;11435;1;;1;;;2018;2;R4;352 450;02.11.2022
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9830;1015;;R4;87-26 175TH STREET, 5C;5C;11432;1;;1;;;2008;2;R4;499 000;17.02.2023
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9830;1108;;R4;87-12 175TH STREET, 4A;4A;11432;1;;1;;;2009;2;R4;465 000;31.07.2023
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9830;1109;;R4;87-12 175TH STREET, 4B;4B;11432;1;;1;;;2009;2;R4;455 000;31.07.2023
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9843;1017;;R4;170-12 HIGHLAND AVENUE, 503;503;11432;1;;1;;;;2;R4;0;22.11.2022
4;JAMAICA;13 CONDOS - ELEVATOR APARTMENTS;2;9843;1019;;R4;170-12 HIGHLAND AVENUE, 601;601;11432;1;;1;;;;2;R4;560 000;22.11.2022
4;JAMAICA;14 RENTALS - 4-10 UNIT;2A;9840;49;;S5;87-44 168TH PLACE;;11432;5;1;6;4 150;6 824;2008;2;S5;7 250 000;16.02.2023
4;JAMAICA;14 RENTALS - 4-10 UNIT;2A;9840;51;;S5;87-46 168TH PLACE;;11432;5;1;6;3 250;6 640;2008;2;S5;7 250 000;16.02.2023
4;JAMAICA;14 RENTALS - 4-10 UNIT;2A;9976;3;;S4;139-14 JAMAICA AVENUE;;11435;4;1;5;2 640;5 050;1925;2;S4;0;08.05.2023
4;JAMAICA;21 OFFICE BUILDINGS;4;9620;57;;O5;140-25 QUEENS BLVD;;11435;0;2;2;2 000;3 300;1910;4;O5;1 550 000;17.03.2023
4;JAMAICA;21 OFFICE BUILDINGS;4;9626;74;;O2;139-27 QUEENS BOULEVARD;;11435;0;3;3;600;1 800;1939;4;O2;750 000;10.03.2023
4;JAMAICA;21 OFFICE BUILDINGS;4;9983;1;;O5;143-02 JAMAICA AVE;;11435;0;10;10;5 213;20 865;2020;4;O5;10 500 000;28.06.2023
4;JAMAICA;21 OFFICE BUILDINGS;4;9997;7;;O8;149-16 JAMAICA AVENUE;;11435;1;1;2;1 800;2 620;1920;4;O8;0;31.08.2023
4;JAMAICA;21 OFFICE BUILDINGS;4;10028;1;;O2;95-11 147TH PLACE;;11435;0;1;1;2 500;1 200;1940;4;O2;0;21.02.2023
4;JAMAICA;22 STORE BUILDINGS;4;9673;21;;K4;139-33 JAMAICA AVENUE;;11435;2;1;3;1 305;2 270;1931;4;K4;0;07.11.2022
4;JAMAICA;22 STORE BUILDINGS;4;9679;83;;K1;149-21 JAMAICA AVENUE;;11435;0;1;1;2 500;2 500;1929;4;K1;2 600 000;30.11.2022
4;JAMAICA;22 STORE BUILDINGS;4;9679;84;;K4;149-19 JAMAICA AVENUE;;11435;1;1;2;2 272;3 360;1929;4;K4;2 600 000;30.11.2022
4;JAMAICA;22 STORE BUILDINGS;4;9698;17;;K1;139-29 HILLSIDE AVENUE;;11435;0;1;1;34 682;12 500;1955;4;K1;13 250 000;27.04.2023
4;JAMAICA;22 STORE BUILDINGS;4;9761;83;;K3;162-21 JAMAICA AVENUE;;11432;0;2;2;18 300;79 200;1937;4;K3;19 250 000;24.08.2023
4;JAMAICA;22 STORE BUILDINGS;4;9795;30;;K1;89-29 165TH STREET;;11432;0;8;8;6 800;6 800;1948;4;K1;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;65;;K4;89-01 165TH STREET;;11432;0;14;14;40 635;21 637;1953;4;K4;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;85;;K1;89-25 165TH STREET;;11432;0;5;5;16 275;7 875;1952;4;K1;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;89;;K2;89-26 MERRICK BOULEVARD;;11432;0;7;7;15 000;6 720;1930;4;K2;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;94;;K2;90-06 MERRICK BOULEVARD;;11432;0;3;3;8 175;10 500;1931;4;K2;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;98;;K1;89-45 165TH STREET;;11432;0;3;3;10 936;6 580;1937;4;K1;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;99;;K1;N/A 165TH STREET;;11432;0;3;3;5 544;4 451;1932;4;K1;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9795;130;;K1;89-39 165TH STREET;;11432;0;6;6;8 175;5 250;1937;4;K1;51 450 000;31.10.2022
4;JAMAICA;22 STORE BUILDINGS;4;9821;6;;K1;168-02 HILLSIDE AVENUE;;11432;0;6;6;7 184;7 184;1931;4;K1;7 000 000;24.04.2023
4;JAMAICA;22 STORE BUILDINGS;4;9988;38;;K1;146-17 ARCHER AVENUE;;11435;0;2;2;910;910;1931;4;K1;0;20.12.2022
4;JAMAICA;22 STORE BUILDINGS;4;9988;40;;K1;146-13 ARCHER AVENUE;;11435;0;2;2;3 333;2 400;1935;4;K1;0;20.12.2022
4;JAMAICA;22 STORE BUILDINGS;4;9996;12;;K2;148-15 ARCHER AVENUE;;11435;0;1;1;6 348;11 748;1945;4;K2;8 061 617;09.05.2023
4;JAMAICA;22 STORE BUILDINGS;4;10018;19;;K4;138-44 101ST AVENUE;;11435;1;1;2;2 500;2 258;1920;4;K4;1 000 000;08.11.2022
4;JAMAICA;22 STORE BUILDINGS;4;10027;30;;K4;95-27 SUTPHIN BLVD;;11435;1;1;2;1 291;2 110;1925;4;K4;0;08.06.2023
4;JAMAICA;22 STORE BUILDINGS;4;10027;33;;K4;95-17 SUTPHIN BOULEVARD;;11435;1;1;2;1 291;1 904;1925;4;K4;10;08.04.2023
4;JAMAICA;22 STORE BUILDINGS;4;10027;36;;K4;95-09 SUTPHIN BOULEVARD;;11435;1;1;2;1 291;2 841;1925;4;K4;0;19.12.2022
4;JAMAICA;22 STORE BUILDINGS;4;10027;129;;K4;95-29 SUTPHIN BLVD;;11435;1;1;2;1 367;2 230;1925;4;K4;0;16.06.2023
4;JAMAICA;22 STORE BUILDINGS;4;10157;94;;K1;94-49 MERRICK BOULEVARD;;11433;0;1;1;4 360;2 000;1996;4;K1;4 500 000;01.02.2023
4;JAMAICA;22 STORE BUILDINGS;4;10157;96;;K1;94-45 MERRICK BOULEVARD;;11433;0;1;1;4 440;4 400;1996;4;K1;4 500 000;01.02.2023
4;JAMAICA;22 STORE BUILDINGS;4;10157;98;;K1;94-43 MERRICK BOULEVARD;;11433;0;1;1;3 100;3 100;1996;4;K1;4 500 000;01.02.2023
4;JAMAICA;22 STORE BUILDINGS;4;10157;99;;K1;94-35 MERRICK BOULEVARD;;11433;0;1;1;9 639;8 449;1996;4;K1;4 500 000;01.02.2023
4;JAMAICA;22 STORE BUILDINGS;4;10157;169;;K1;N/A 168TH STREET;;11433;0;1;1;646;646;1996;4;K1;4 500 000;01.02.2023
4;JAMAICA;22 STORE BUILDINGS;4;10209;8;;K4;168-18 JAMAICA AVENUE;;11432;1;2;3;2 000;2 800;1931;4;K4;0;31.10.2022
4;JAMAICA;26 OTHER HOTELS;4;9760;61;;H3;89-34 162 ST;;11432;0;72;72;6 300;30 266;2011;4;H3;14 950 000;28.07.2023
4;JAMAICA;26 OTHER HOTELS;4;9991;19;;H4;138-68 94TH AVENUE;;11435;0;1;1;9 650;21 375;2003;4;H4;17 239 000;09.05.2023
4;JAMAICA;27 FACTORIES;4;9976;5;;F4;139-20 JAMAICA AVENUE;;11435;0;1;1;23 465;14 024;1967;4;F4;0;09.12.2022
4;JAMAICA;27 FACTORIES;4;10107;101;;F9;151-24 BEAVER ROAD;;11433;0;1;1;8 668;6 325;1931;4;F9;0;25.04.2023
4;JAMAICA;28 COMMERCIAL CONDOS;4;9998;1103;;R5;148- 10 ARCHER AVENUE, 3;3;11435;;1;1;;;2018;4;R5;0;27.10.2022
4;JAMAICA;28 COMMERCIAL CONDOS;4;10030;1002;;R5;97-04 SUTPHIN BOULEVARD, 2;2;10030;;1;1;;;1970;4;R5;5 978 610;30.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9706;69;;G8;153-01 HILLSIDE AVENUE;;11432;0;1;1;7 000;3 430;1931;4;G8;8 100 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9706;72;;GU;153-03 HILLSIDE AVENUE;;11432;0;0;0;6 000;0;;4;GU;8 100 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9706;75;;GU;N/A HILLSIDE AVENUE;;11432;0;0;0;5 000;0;;4;GU;8 100 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;3;;G7;87-81 153RD STREET;;11432;0;0;0;4 000;0;;4;G7;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;5;;G7;87-77 153RD STREET;;11432;0;0;0;4 000;0;;4;G7;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;7;;G7;87-73 153RD STREET;;11432;0;0;0;4 000;0;;4;G7;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;9;;G7;N/A 153RD STREET;;11432;0;0;0;4 000;0;;4;G7;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;11;;GU;87-65 153RD STREET;;11432;0;0;0;4 000;0;;4;GU;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;13;;GU;153-02 HILLSIDE AVENUE;;11432;0;0;0;4 528;0;;4;GU;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;16;;G8;153-10 HILLSIDE AVENUE;;11432;0;1;1;1 140;900;1936;4;G8;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;9763;17;;G8;153-12 HILLSIDE AVENUE;;11432;0;1;1;23 136;8 500;1938;4;G8;21 900 000;14.03.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10006;5;;G7;N/A 95TH AVENUE;;11435;0;0;0;2 450;0;;4;G7;1 600 000;27.06.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10006;6;;G7;139-14 95TH AVENUE;;11435;0;0;0;4 900;0;;4;G7;1 600 000;27.06.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10006;10;;G7;N/A 95TH AVENUE;;11435;0;0;0;2 275;0;;4;G7;1 600 000;27.06.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10031;12;;G2;97-15 SUTPHIN BOULEVARD;;11435;0;1;1;6 350;6 171;1955;4;G2;0;04.10.2022
4;JAMAICA;29 COMMERCIAL GARAGES;4;10157;62;;G7;N/A 168TH STREET;;11433;0;0;0;8 280;0;;4;G7;4 500 000;01.02.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10157;66;;G7;N/A DOUGLAS AVENUE;;11433;0;0;0;1 548;0;;4;G7;4 500 000;01.02.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10157;67;;G7;N/A 168TH STREET;;11433;0;0;0;6 230;0;;4;G7;4 500 000;01.02.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10157;69;;G7;94-16 168TH STREET;;11433;0;0;0;2 800;0;;4;G7;4 500 000;01.02.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10157;70;;G7;N/A 168TH STREET;;11433;0;0;0;5 468;0;;4;G7;4 500 000;01.02.2023
4;JAMAICA;29 COMMERCIAL GARAGES;4;10157;72;;G7;N/A 168TH STREET;;11433;0;0;0;4 890;0;;4;G7;4 500 000;01.02.2023
4;JAMAICA;30 WAREHOUSES;4;9996;10;;E1;92-18 149TH STREET;;11435;0;2;2;3 960;3 960;1931;4;E1;8 061 617;09.05.2023
4;JAMAICA;30 WAREHOUSES;4;9998;2;;E2;148-23 94TH AVENUE;;11435;0;1;1;16 434;15 300;1950;4;E2;0;11.05.2023
4;JAMAICA;30 WAREHOUSES;4;10095;58;;E2;95-09 150TH ST;;11435;0;1;1;3 830;1 200;1931;4;E2;0;11.05.2023
4;JAMAICA;31 COMMERCIAL VACANT LAND;4;9688;124;;V1;N/A 146TH STREET;;11435;0;0;0;475;0;;4;V1;28 600;15.06.2023
4;JAMAICA;31 COMMERCIAL VACANT LAND;4;9761;82;;V1;89-66 163RD STREET;;11432;0;0;0;540;0;;4;V1;19 250 000;24.08.2023
4;JAMAICA;31 COMMERCIAL VACANT LAND;4;9998;109;;V1;148-12 ARCHER AVENUE;;11435;0;0;0;2 000;0;;4;V1;1 135 000;02.09.2022
4;JAMAICA;33 EDUCATIONAL FACILITIES;4;9975;7;;W9;138-62 139TH STREET;;11435;2;1;3;11 788;8 717;1930;4;W9;0;09.12.2022
4;JAMAICA;41 TAX CLASS 4 - OTHER;4;9998;1;;Z9;148-45 94TH AVENUE;;11435;0;0;0;9 073;0;;4;Z9;0;11.05.2023
4;JAMAICA;41 TAX CLASS 4 - OTHER;4;9998;16;;Z9;147-43 94TH AVENUE;;11435;0;0;0;10 432;0;;4;Z9;0;11.05.2023
4;JAMAICA;44 CONDO PARKING;4;9830;1034;;RP;87-26 175TH STREET, PS8;PS8;11432;;1;1;;;2008;4;RP;499 000;17.02.2023
4;JAMAICA;44 CONDO PARKING;4;9843;1028;;RG;170-12 HIGHLAND AVENUE, PS8;PS8;11432;;1;1;;;;4;RG;0;22.11.2022
4;JAMAICA;44 CONDO PARKING;4;9843;1029;;RG;170-12 HIGHLAND AVENUE, PS9;PS9;11432;;1;1;;;;4;RG;560 000;22.11.2022
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;13913;219;;A2;155-87 BAYVIEW AVENUE;;11422;1;0;1;8 075;920;1925;1;A2;550 000;01.12.2022
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15312;6;;A2;804 SHAD CREEK ROAD;;11693;1;0;1;2 300;1 579;1960;1;A2;417 500;07.09.2022
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15313;18;;A2;17 WEST 10TH ROAD;;11693;1;0;1;2 575;833;1899;1;A2;407 000;10.08.2023
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15315;40;;A1;10-07 CROSS BAY BOULEVARD;;11693;1;0;1;2 500;1 132;1920;1;A1;475 000;07.09.2022
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15315;49;;A1;13 WEST 11TH ROAD;;11693;1;0;1;2 500;1 752;2019;1;A1;625 000;21.06.2023
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15315;56;;A1;23 WEST 11TH;;11693;1;0;1;2 500;1 688;1920;1;A1;619 375;09.09.2022
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15315;66;;A9;39 WEST 11TH ROAD;;11693;1;0;1;2 500;1 120;1935;1;A9;0;19.01.2023
4;JAMAICA BAY;01 ONE FAMILY DWELLINGS;1;15702;21;;A1;1424 BEACON PLACE;;11691;1;0;1;4 000;2 656;1955;1;A1;0;23.09.2022
4;JAMAICA BAY;02 TWO FAMILY DWELLINGS;1;15749;206;;B2;1065 BAY 32ND STREET;;11691;2;0;2;3 100;2 392;1998;1;B2;342 224;16.11.2022
4;JAMAICA BAY;02 TWO FAMILY DWELLINGS;1;15749;212;;B2;1047 BAY 32ND STREET;;11691;2;0;2;3 100;2 392;1998;1;B2;0;06.06.2023
4;JAMAICA BAY;02 TWO FAMILY DWELLINGS;1;16043;27;;B2;69-12 BAYFIELD AVENUE;;11692;2;0;2;4 247;2 576;1990;1;B2;0;16.06.2023
4;JAMAICA BAY;02 TWO FAMILY DWELLINGS;1;16109;76;;B1;89-10 BEACH CHANNEL DRIVE;;11693;2;0;2;3 208;3 612;2006;1;B1;0;22.09.2022
4;JAMAICA BAY;05 TAX CLASS 1 VACANT LAND;1B;13913;225;;V2;N/A BAYVIEW AVENUE;;11422;0;0;0;3 742;0;;1;V2;300 000;15.09.2022
4;JAMAICA BAY;31 COMMERCIAL VACANT LAND;4;13913;261;;V1;155-15 BAYVIEW AVENUE;;11422;0;0;0;10 000;0;;4;V1;0;27.10.2022
4;JAMAICA BAY;41 TAX CLASS 4 - OTHER;4;15315;1;;Z9;64 WEST 10TH ROAD;;11693;0;0;0;5 786;0;;4;Z9;320 000;30.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7228;28;;A1;17644 80TH ROAD;;11432;1;0;1;4 800;1 586;1940;1;A1;0;20.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7228;39;;A2;176-68 80TH ROAD;;11432;1;0;1;4 860;1 750;1940;1;A2;0;12.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7228;51;;A2;80-56 SURREY PLACE;;11432;1;0;1;6 386;1 564;1940;1;A2;0;13.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7228;51;;A2;80-56 SURREY PLACE;;11432;1;0;1;6 386;1 564;1940;1;A2;1 410 000;25.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7228;54;;A2;179-09 80TH DRIVE;;11432;1;0;1;4 127;1 496;1940;1;A2;950 000;17.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7229;56;;A0;179-55 80TH ROAD;;11432;1;0;1;4 510;1 398;1945;1;A0;999 000;07.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7229;56;;A0;17955 80TH ROAD;;11432;1;0;1;4 510;1 398;1945;1;A0;999 999;02.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7230;51;;A1;180-43 80TH DR;;11432;1;0;1;5 535;1 792;1930;1;A1;10;17.08.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7231;94;;A2;180-06 80TH DRIVE;;11432;1;0;1;5 096;2 229;1975;1;A2;0;29.09.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7232;4;;A1;80-103 SURREY PLACE;;11432;1;0;1;6 840;2 294;1935;1;A1;0;08.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7232;32;;A1;80-74 KENT STREET;;11432;1;0;1;4 000;1 456;1936;1;A1;0;18.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7232;32;;A1;80-74 KENT STREET;;11432;1;0;1;4 000;1 456;1936;1;A1;0;17.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7232;51;;A1;182-15 TUDOR ROAD;;11432;1;0;1;6 050;2 016;1950;1;A1;0;25.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7233;5;;A1;81-69 UTOPIA PARKWAY;;11432;1;0;1;4 268;1 400;1935;1;A1;0;06.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7233;16;;A2;8149 UTOPIA;;11432;1;0;1;4 800;1 742;1950;1;A2;0;22.09.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7233;76;;A2;8092 TRYON PLACE;;11432;1;0;1;6 200;1 701;1935;1;A2;1 300 000;16.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7234;17;;A1;8065 TRYON PLACE;;11432;1;0;1;5 419;2 145;1930;1;A1;1 240 000;03.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7234;25;;A1;178-10 80TH DRIVE;;11432;1;0;1;5 880;1 412;1935;1;A1;0;21.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7234;28;;A1;178-14 80TH DRIVE;;11432;1;0;1;3 950;1 412;1935;1;A1;600 000;27.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7234;48;;A3;80-90 DUMFRIES PLACE;;11432;1;0;1;6 240;3 792;1930;1;A3;879 500;27.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7235;17;;A2;179-04 80TH DRIVE;;11432;1;0;1;4 000;2 501;1920;1;A2;1 051 000;21.10.2022
